Entity1_id,Entity1_name,Entity1_type,Entity2_id,Entity2_name,Entity2_type,Evidence,Association,PD,PMIDs,Combination,MultilinkAnnotation,ClinicalAnnotation,Literature,VariantAnnotation,VipGene,Evidence score
PA363,UMPS,Gene,PA443756,Colonic Neoplasms,Disease,VariantAnnotation,not associated,0,20665215,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA363,UMPS,Gene,PA443899,Diarrhea,Disease,VariantAnnotation,associated,0,16818689;20647221;28347333,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA363,UMPS,Gene,PA443937,Drug Toxicity,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,16818689;20647221;22310351;24167597;28347333,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA363,UMPS,Gene,PA445048,Nausea,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,28347776,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA363,UMPS,Gene,PA445058,Neoplasm Metastasis,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,25372392,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA363,UMPS,Gene,PA445062,Neoplasms,Disease,ClinicalAnnotation,associated,1,28347776,Gene - Disease,0.0,0.5000000000000001,0.0,0.5000000000000001,0.0,2
PA363,UMPS,Gene,PA445503,Rectal Neoplasms,Disease,VariantAnnotation,associated,0,28347333,Gene - Disease,0.0,0.5000000000000001,0.0,0.5000000000000001,0.0,1
PA363,UMPS,Gene,PA446108,Colorectal Neoplasms,Disease,VariantAnnotation,ambiguous,0,20647221;22310351;24167597;28347776,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA33814,PRPF31,Gene,PA443890,"Diabetes Mellitus, Type 2",Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,29650774,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA443362,Angina Pectoris,Disease,PA124,CYP2C19,Gene,VariantAnnotation,ambiguous,0,21806387;23993903;24019397;28806186,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA443362,Angina Pectoris,Disease,PA128,CYP2D6,Gene,VariantAnnotation,ambiguous,0,16849011,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA443362,Angina Pectoris,Disease,PA134971947,P2RY12,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,12912815;14662702;15795539;16181985;16405973;16581111;16769602;16961627;17337040;17803810;18004210;18577829;19576320;22990067;23751603;24262617;25730082;27380588;27566695,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA443362,Angina Pectoris,Disease,PA27121,CYP4F2,Gene,VariantAnnotation,ambiguous,0,28806186,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA443362,Angina Pectoris,Disease,PA33529,PON1,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,21170047;21527445;21685174;21806387;21819538;21881565;21918510;21972404;22028352;22190063;22285300;22368149;22374717;22427735;22462746;22520065;22624833;22723959;22940005;22974728;23150151;23346768;23418418;23726091;23993903;24262617;24504666;24535487;25329996,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA443362,Angina Pectoris,Disease,PA34897,RYR3,Gene,VariantAnnotation,associated,0,36134646,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA443362,Angina Pectoris,Disease,PA420,UGT1A1,Gene,"ClinicalAnnotation,VariantAnnotation",associated,0,16849011,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,2
PA134970144,VPS13D,Gene,PA166114377,hand-foot syndrome,Disease,VariantAnnotation,associated,0,28715540,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA134970144,VPS13D,Gene,PA445062,Neoplasms,Disease,VariantAnnotation,associated,0,28715540,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA134970144,VPS13D,Gene,PA446108,Colorectal Neoplasms,Disease,VariantAnnotation,associated,0,28715540,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA432,GGH,Gene,PA164925725,Toxic liver disease,Disease,VariantAnnotation,associated,0,26616421,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA432,GGH,Gene,PA166122058,mucositis,Disease,VariantAnnotation,not associated,0,34346513,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA432,GGH,Gene,PA166123026,progression-free survival,Disease,VariantAnnotation,associated,0,25823786,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA432,GGH,Gene,PA166123207,overall survival,Disease,VariantAnnotation,associated,0,19841321,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA432,GGH,Gene,PA443434,"Arthritis, Rheumatoid",Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,15564880;17286537;19827168;22450926;22763757;26616421;34575187,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA432,GGH,Gene,PA443622,"Carcinoma, Non-Small-Cell Lung",Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,19841321;24732178;25823786,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA432,GGH,Gene,PA443937,Drug Toxicity,Disease,VariantAnnotation,ambiguous,0,24732178;26644204,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA432,GGH,Gene,PA444840,Lymphoma,Disease,VariantAnnotation,not associated,0,34346513,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA432,GGH,Gene,PA444937,Mesothelioma,Disease,VariantAnnotation,associated,0,24732178,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA432,GGH,Gene,PA445601,Osteosarcoma,Disease,VariantAnnotation,not associated,0,34346513,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA432,GGH,Gene,PA445846,Thrombocytopenia,Disease,VariantAnnotation,associated,0,16999998,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA432,GGH,Gene,PA446155,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,15284538;16999998;24908438;26644204;32295690;33501733;34346513,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA166181003,pain crisis,Disease,PA181,NR3C1,Gene,VariantAnnotation,associated,0,30079801,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA166181003,pain crisis,Disease,PA274,PNMT,Gene,VariantAnnotation,associated,0,32162598,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA182,GSTM1,Gene,PA162263534,Ototoxicity,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,17228018;20658008;23274376,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA182,GSTM1,Gene,PA162316739,Maculopapular Exanthema,Disease,VariantAnnotation,not associated,0,20036620,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA182,GSTM1,Gene,PA164925725,Toxic liver disease,Disease,VariantAnnotation,ambiguous,0,11595069;18397238;21753138;22335459;24465778;24637014;26667829;28689274,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA182,GSTM1,Gene,PA166120929,severe cutaneous adverse reactions,Disease,VariantAnnotation,associated,0,11191886,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA182,GSTM1,Gene,PA166123007,hematopoietic stem cell transplantation,Disease,VariantAnnotation,associated,0,36211438,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA182,GSTM1,Gene,PA443250,Acquired Immunodeficiency Syndrome,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,11191886,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA182,GSTM1,Gene,PA443622,"Carcinoma, Non-Small-Cell Lung",Disease,VariantAnnotation,not associated,0,21590444,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA182,GSTM1,Gene,PA443685,Uterine Cervical Neoplasms,Disease,VariantAnnotation,associated,0,26571237,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA182,GSTM1,Gene,PA443750,"Colitis, Ulcerative",Disease,VariantAnnotation,associated,0,30987408,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA182,GSTM1,Gene,PA443815,Crohn Disease,Disease,VariantAnnotation,associated,0,30987408,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA182,GSTM1,Gene,PA443840,Deafness,Disease,ClinicalAnnotation,associated,1,17228018;23274376,Gene - Disease,0.0,0.5000000000000001,0.0,0.5000000000000001,0.0,2
PA182,GSTM1,Gene,PA443937,Drug Toxicity,Disease,VariantAnnotation,ambiguous,0,20530282;22845549;23323945;25372290;26644204;27995989;36211438;36316809,Gene - Disease,0.0,0.5000000000000001,0.0,0.5000000000000001,0.0,1
PA182,GSTM1,Gene,PA444059,"Epidermal Necrolysis, Toxic",Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,28689274,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA182,GSTM1,Gene,PA444442,"Hepatitis, Toxic",Disease,VariantAnnotation,not associated,0,20036620;20819434;20853551;22012226,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA182,GSTM1,Gene,PA445018,Cardiomyopathies,Disease,VariantAnnotation,associated,0,32413235,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA182,GSTM1,Gene,PA445062,Neoplasms,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,20530282;23274376;24842074;26571237;26803611;27636246;27995989;32413235,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA182,GSTM1,Gene,PA445113,Neutropenia,Disease,VariantAnnotation,associated,0,27168101,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA182,GSTM1,Gene,PA445204,Ovarian Neoplasms,Disease,VariantAnnotation,associated,0,26803611,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA182,GSTM1,Gene,PA445506,Recurrence,Disease,VariantAnnotation,associated,0,26571237,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA182,GSTM1,Gene,PA445738,Stevens-Johnson Syndrome,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,28689274,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA182,GSTM1,Gene,PA445742,Stomach Neoplasms,Disease,VariantAnnotation,not associated,0,27995989,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA182,GSTM1,Gene,PA445941,Tuberculosis,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,11595069;18397238;18544910;20036620;20819434;20853551;21753138;22012226;22335459;22788240;22845549;24465778;24637014,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA182,GSTM1,Gene,PA446108,Colorectal Neoplasms,Disease,VariantAnnotation,ambiguous,0,20530282;24842074;27636246,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA182,GSTM1,Gene,PA446116,Inflammatory Bowel Diseases,Disease,VariantAnnotation,associated,0,23787247,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA182,GSTM1,Gene,PA446155,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Disease,VariantAnnotation,not associated,0,26644204,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA182,GSTM1,Gene,PA446171,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",Disease,VariantAnnotation,not associated,0,25188725,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA37365,WFS1,Gene,PA165108779,Migraine NOS,Disease,VariantAnnotation,not associated,0,31014225,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA37365,WFS1,Gene,PA444355,Hearing Disorders,Disease,VariantAnnotation,associated,0,35322580,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA134938043,DISP1,Gene,PA447211,Obsessive-Compulsive Disorder,Disease,VariantAnnotation,not associated,0,29953682,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA134962856,GSTA5,Gene,PA445062,Neoplasms,Disease,VariantAnnotation,not associated,0,24192531,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA29458,HRH3,Gene,PA447216,Schizophrenia,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,21652606;28696411,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA38220,RIMS1,Gene,PA166123507,discontinuation,Disease,VariantAnnotation,associated,0,19156168,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA38220,RIMS1,Gene,PA447216,Schizophrenia,Disease,VariantAnnotation,associated,0,19156168,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA28140,FHIT,Gene,PA165108401,Acute coronary syndrome,Disease,VariantAnnotation,not associated,0,28753643,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA28140,FHIT,Gene,PA444987,Multiple Sclerosis,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,27001119,Gene - Disease,0.5000000000000001,0.5000000000000001,0.0,0.5000000000000001,0.5000000000000001,3
PA446892,Hyperhomocysteinemia,Disease,PA245,MTHFR,Gene,"MultilinkAnnotation,VipGene",associated,0,12083967,Gene - Disease,0.5000000000000001,0.5000000000000001,0.0,0.5000000000000001,0.5000000000000001,2
PA134861585,PARP14,Gene,PA444379,Heart Valve Diseases,Disease,VariantAnnotation,associated,0,36210801,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA134861585,PARP14,Gene,PA447298,venous thromboembolism,Disease,VariantAnnotation,associated,0,36210801,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA35508,SERPINF1,Gene,PA134850558,Macular Degeneration,Disease,VariantAnnotation,not associated,0,23842101,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA29697,IGF1,Gene,PA445506,Recurrence,Disease,VariantAnnotation,not associated,0,23459444,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA29017,GSTA2,Gene,PA445062,Neoplasms,Disease,VariantAnnotation,associated,0,26230641,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA165108466,Tuberculous meningitis NOS,Disease,PA18,NAT2,Gene,VariantAnnotation,associated,0,27488001,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA142671181,PHB2,Gene,PA445187,Osteonecrosis,Disease,VariantAnnotation,associated,0,22267851,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA34896,RYR1,Gene,PA166123466,creatine kinase,Disease,VariantAnnotation,associated,0,9543323,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA34896,RYR1,Gene,PA166128372,increased creatine kinase level,Disease,VariantAnnotation,associated,0,20681998,Gene - Disease,0.5000000000000001,0.0,0.0,1.0000000000000002,0.5000000000000001,1
PA34896,RYR1,Gene,PA166128826,multi-core congenital myopathy,Disease,"MultilinkAnnotation,VariantAnnotation,VipGene",associated,0,10051009;19919814;25960145,Gene - Disease,0.5000000000000001,0.0,0.0,1.0000000000000002,0.5000000000000001,3
PA34896,RYR1,Gene,PA166129555,king denborough syndrome,Disease,VariantAnnotation,associated,0,25960145,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA34896,RYR1,Gene,PA166163391,statin-related myopathy,Disease,VariantAnnotation,associated,0,30325262,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA34896,RYR1,Gene,PA443555,Brain Edema,Disease,VariantAnnotation,associated,0,25466363,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA34896,RYR1,Gene,PA443796,Coronary Artery Disease,Disease,VariantAnnotation,associated,0,30325262,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA34896,RYR1,Gene,PA443821,Cryptorchidism,Disease,VariantAnnotation,associated,0,25960145,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA34896,RYR1,Gene,PA443886,Diabetes Mellitus,Disease,VariantAnnotation,associated,0,30325262,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA34896,RYR1,Gene,PA444589,Hypothyroidism,Disease,VariantAnnotation,associated,0,30325262,Gene - Disease,0.5000000000000001,0.0,0.0,0.5000000000000001,0.0,1
PA34896,RYR1,Gene,PA444645,Ischemia,Disease,MultilinkAnnotation,not associated,0,28750945,Gene - Disease,0.5000000000000001,0.0,0.0,0.5000000000000001,0.0,1
PA34896,RYR1,Gene,PA444801,Liver Diseases,Disease,VariantAnnotation,associated,0,30325262,Gene - Disease,0.5000000000000001,0.5000000000000001,0.5000000000000001,1.0000000000000002,0.5000000000000001,1
PA34896,RYR1,Gene,PA444863,Malignant Hyperthermia,Disease,"ClinicalAnnotation,Literature,MultilinkAnnotation,VariantAnnotation,VipGene",ambiguous,1,12411788; 20431982; 28259615;10051009;10097181;10352931;10484775;10612851;10618932;10700782;10793526;10823104;10888602;11063719;11260227;11389482;11448278;11493496;11525881;11553045;11575529;11668625;11928716;12059893;12123492;12124989;12151923;12208234;12220451;12237752;12411786;12411788;12434264;12709367;12883402;1354642;14500992;14641996;14985404;1510267;15108991;15210166;15221887;15448513;15731587;16163667;16244001;16284304;16621918;16732084;16732128;16835904;16917943;17081152;17122579;17226826;17483490;17667581;17710899;1774074;18212565;18306019;18502356;18564801;18945287;19018722;19020143;19191329;19191333;19346234;19513315;19648156;19685112;19807743;19919814;20681998;21282829;21455645;21804810;21926372;21965348;22030266;22415532;23159934;23558838;23628358;23736090;23788249;24195946;24361844;24433488;25086907;25256590;25268394;25466363;25611019;25658027;25735680;25958340;25960145;25989378;26068069;26951757;26994242;27382027;27646467;27663056;27857962;27918309;28063098;28326467;28527222;29101530;29344738;29608462;36601426;7547049;7586638;7633940;7751854;7762556;7829078;7889656;8012359;8220422;8220423;8592342;8602662;8825043;8828983;8902717;9066328;9106529;9138151;9334205;9389851;9450902;9497245;9520251;9543323,Gene - Disease,0.5000000000000001,0.5000000000000001,0.5000000000000001,1.0000000000000002,0.5000000000000001,6
PA34896,RYR1,Gene,PA444997,Muscular Diseases,Disease,ClinicalAnnotation,associated,1,21795085,Gene - Disease,0.5000000000000001,0.5000000000000001,0.0,0.5000000000000001,0.0,2
PA34896,RYR1,Gene,PA445549,Rhabdomyolysis,Disease,"MultilinkAnnotation,VariantAnnotation",associated,0,19807743;25960145;26994242;27663056;30325262,Gene - Disease,0.5000000000000001,0.5000000000000001,0.0,0.5000000000000001,0.0,2
PA34896,RYR1,Gene,PA445759,Subarachnoid Hemorrhage,Disease,MultilinkAnnotation,not associated,0,28750945,Gene - Disease,1.0000000000000002,0.0,0.0,0.5000000000000001,0.5000000000000001,1
PA34896,RYR1,Gene,PA447048,"Myopathy, Central Core",Disease,"MultilinkAnnotation,VariantAnnotation,VipGene",associated,0,10051009;10097181;11063719;12151923;17081152;17226826;21282829;21674524;22030266;25958340;25960145;8220422;8220423;9497245,Gene - Disease,1.0000000000000002,0.0,0.0,0.5000000000000001,0.5000000000000001,3
PA34896,RYR1,Gene,PA447109,"Myopathies, Structural, Congenital",Disease,MultilinkAnnotation,associated,0,23394784;24950660,Gene - Disease,0.5000000000000001,0.5000000000000001,0.0,0.5000000000000001,0.0,1
PA134864098,TSPAN5,Gene,PA447207,Depressive Disorder,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,0,26903268,Gene - Disease,0.5000000000000001,0.5000000000000001,0.0,0.5000000000000001,0.0,2
PA444845,"Lymphoma, Non-Hodgkin",Disease,PA123,CYP2B6,Gene,VariantAnnotation,associated,0,28181240,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444845,"Lymphoma, Non-Hodgkin",Disease,PA124,CYP2C19,Gene,VariantAnnotation,associated,0,28181240,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444845,"Lymphoma, Non-Hodgkin",Disease,PA131,CYP3A5,Gene,VariantAnnotation,associated,0,28181240,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444845,"Lymphoma, Non-Hodgkin",Disease,PA134865839,SLCO1B1,Gene,VariantAnnotation,ambiguous,0,24386571;29095107,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444845,"Lymphoma, Non-Hodgkin",Disease,PA244,ABCC1,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,16330681,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA444845,"Lymphoma, Non-Hodgkin",Disease,PA245,MTHFR,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,15781665;16013960;16463153;16501586;17323057;17488658;18368069;18987660;21387541;21534867;21887680;22074251;23089671;23488607;24241962;24386571;25065700;25177243;25303299;28696419;30684021;32695297;33841551;34346513,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA444845,"Lymphoma, Non-Hodgkin",Disease,PA27075,CYBA,Gene,VariantAnnotation,associated,0,16330681,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444845,"Lymphoma, Non-Hodgkin",Disease,PA28065,FCGR3A,Gene,VariantAnnotation,associated,0,12975461,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444845,"Lymphoma, Non-Hodgkin",Disease,PA31236,MTHFD1,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,21887680;22074251;25177243;34346513,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA444845,"Lymphoma, Non-Hodgkin",Disease,PA31465,NCF4,Gene,VariantAnnotation,associated,0,16330681,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA444845,"Lymphoma, Non-Hodgkin",Disease,PA34163,RAC2,Gene,VariantAnnotation,associated,0,16330681,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA444845,"Lymphoma, Non-Hodgkin",Disease,PA359,TYMS,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,17323057;17410198;22074251;22838948;23652803;25177243;32612964,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
